epoch,discriminator_loss,generator_loss
196,0.7170743942260742,0.64522004
197,0.7174076437950134,0.64456034
198,0.7178031206130981,0.64389
199,0.7181874513626099,0.64328384
200,0.7186474204063416,0.64257014
201,0.7191022038459778,0.6418405
202,0.7195659279823303,0.6410824
203,0.7200955152511597,0.6403982
204,0.7206220626831055,0.6397514
205,0.7211207747459412,0.63905627
206,0.7215920686721802,0.6383021
207,0.7220964431762695,0.637596
208,0.7225538492202759,0.6368424
209,0.7230517864227295,0.6360545
210,0.7235742807388306,0.63527435
211,0.7241597175598145,0.6344568
212,0.7247786521911621,0.6336052
213,0.7253438234329224,0.632791
214,0.7258397340774536,0.6319642
215,0.7264544367790222,0.6311405
216,0.7270936965942383,0.6303329
217,0.7276456952095032,0.62950844
218,0.7281908988952637,0.62862754
219,0.7288014888763428,0.6277364
220,0.7294347286224365,0.6268969
221,0.7300543785095215,0.6260311
222,0.730717658996582,0.62511694
223,0.7313641309738159,0.62423927
224,0.7320046424865723,0.6233813
225,0.7327115535736084,0.6224556
226,0.7333887815475464,0.6215262
227,0.7340505123138428,0.6206078
228,0.7347748279571533,0.61969435
229,0.735460638999939,0.6187941
230,0.7361270189285278,0.61786866
231,0.7367871999740601,0.6169093
232,0.7374433279037476,0.61598957
233,0.738167405128479,0.61503315
234,0.7388740181922913,0.6140828
235,0.7396031618118286,0.6131523
236,0.7403365969657898,0.6122317
237,0.7410402297973633,0.6113119
238,0.7417974472045898,0.61037785
239,0.7425309419631958,0.60940814
240,0.7432979345321655,0.6084182
241,0.7440791130065918,0.60744596
242,0.7448347806930542,0.6064434
243,0.745621919631958,0.60551023
244,0.7463672161102295,0.6044761
245,0.7471011877059937,0.6035395
246,0.7478747367858887,0.6026204
247,0.7486050128936768,0.60165775
248,0.7493597865104675,0.60069287
249,0.7501713037490845,0.59975785
250,0.7509400844573975,0.5987933
251,0.7516582012176514,0.5978294
252,0.7524312734603882,0.5968561
253,0.7532248497009277,0.59590566
254,0.7540201544761658,0.59496295
255,0.7547935247421265,0.5940311
256,0.7556169033050537,0.5930926
257,0.7564352750778198,0.59211415
258,0.7572312355041504,0.5911912
259,0.7579935193061829,0.59026134
260,0.7587528228759766,0.589312
261,0.7595465183258057,0.58837324
262,0.7603189945220947,0.58742505
263,0.7610737085342407,0.5865221
264,0.7618752717971802,0.58555025
265,0.7626761198043823,0.58463806
266,0.763450026512146,0.58370394
267,0.7641873359680176,0.58274317
268,0.764960765838623,0.5818027
269,0.7657462954521179,0.5808841
270,0.7665287256240845,0.57996625
271,0.767292857170105,0.57905567
272,0.7680286169052124,0.5781119
273,0.7687765955924988,0.5772072
274,0.769555389881134,0.5762994
275,0.7703182697296143,0.5754034
276,0.7710728049278259,0.57453704
277,0.7718526124954224,0.57365793
278,0.7725867629051208,0.5727547
279,0.7733337879180908,0.57184154
280,0.7740964293479919,0.5709349
281,0.7748624682426453,0.5700364
282,0.7756476402282715,0.5690997
283,0.7764512896537781,0.56823325
284,0.7772208452224731,0.5673318
285,0.7779728174209595,0.56643087
286,0.7787091732025146,0.5655449
287,0.779494047164917,0.5646926
288,0.7802960276603699,0.5638066
289,0.7810596227645874,0.56292796
290,0.7817994356155396,0.5620447
291,0.7825790643692017,0.5611564
292,0.7833255529403687,0.56027985
293,0.7840785980224609,0.55942017
294,0.784842848777771,0.5585992
295,0.7856341600418091,0.55772674
296,0.7864210605621338,0.5568677
297,0.7871948480606079,0.55599326
298,0.7879892587661743,0.5551356
299,0.7887824773788452,0.5543008
300,0.789534866809845,0.5534626
301,0.7903096079826355,0.5526193
302,0.7911198139190674,0.55176866
303,0.7918805480003357,0.55094963
304,0.7926591634750366,0.55007917
305,0.793431282043457,0.5492656
306,0.7941830158233643,0.5484099
307,0.7949268221855164,0.5475741
308,0.7956738471984863,0.54677147
309,0.7964441776275635,0.545957
310,0.7972136735916138,0.54513496
311,0.7979673147201538,0.5443101
312,0.7987611293792725,0.5435206
313,0.7995203733444214,0.5427089
314,0.8002697229385376,0.54192114
315,0.8010274767875671,0.5411401
316,0.8018395900726318,0.5403484
317,0.8026092052459717,0.5395553
318,0.8033495545387268,0.53874385
319,0.8040891289710999,0.53795016
320,0.8048326969146729,0.5371961
321,0.8055906891822815,0.5364228
322,0.8063580989837646,0.5356664
323,0.8071005344390869,0.5348978
324,0.8078136444091797,0.53411347
325,0.808574914932251,0.5333518
326,0.809310257434845,0.5325728
327,0.8100770115852356,0.531799
328,0.8108344078063965,0.53103226
329,0.8115318417549133,0.53023386
330,0.8122615814208984,0.5294545
331,0.8130103349685669,0.5287052
332,0.8137165307998657,0.5279305
333,0.81443190574646,0.5271882
334,0.8151471614837646,0.52642894
335,0.815883994102478,0.5256867
336,0.8166002035140991,0.52493316
337,0.8172751665115356,0.5242003
338,0.8179641366004944,0.5234698
339,0.8186535239219666,0.52274007
340,0.8193221092224121,0.52198195
341,0.8199996948242188,0.52124786
342,0.8207192420959473,0.5205123
343,0.8214848041534424,0.5197933
344,0.8222024440765381,0.51908535
345,0.8228877782821655,0.51836586
346,0.8235803842544556,0.51764274
347,0.8243118524551392,0.5169494
348,0.8250136375427246,0.51624423
349,0.8256548047065735,0.5155261
350,0.8263088464736938,0.514836
351,0.8270271420478821,0.51413494
352,0.8277451992034912,0.5134148
353,0.8284687995910645,0.51274186
354,0.8291993737220764,0.5120532
355,0.8299100995063782,0.5113571
356,0.8306336402893066,0.5106623
357,0.8313396573066711,0.50996065
358,0.8320335149765015,0.50928146
359,0.8327198624610901,0.50858444
360,0.8333837985992432,0.5079208
361,0.8340678215026855,0.50723994
362,0.8347544074058533,0.5065355
363,0.8354136943817139,0.5058627
364,0.8360930681228638,0.50519204
365,0.836763322353363,0.50453377
366,0.8374271392822266,0.50389206
367,0.8380854725837708,0.5032198
368,0.8387582302093506,0.50253314
369,0.8394289016723633,0.5018826
370,0.8401020765304565,0.50122195
371,0.8407553434371948,0.50057167
372,0.8414129018783569,0.49994063
373,0.8420727849006653,0.49929515
374,0.8427392244338989,0.49862733
375,0.8433828353881836,0.49797466
376,0.8440309166908264,0.49735028
377,0.8446597456932068,0.4967148
378,0.8453006744384766,0.49605757
379,0.8459423780441284,0.49542698
380,0.8465718030929565,0.49479464
381,0.8472068309783936,0.4941397
382,0.8478652834892273,0.49351376
383,0.8485250473022461,0.4928708
384,0.8491645455360413,0.49226642
385,0.8498126268386841,0.4916474
386,0.8504675626754761,0.4910374
387,0.851040780544281,0.49042717
388,0.8516007661819458,0.4898033
389,0.8522017002105713,0.48918247
390,0.8528264760971069,0.48855126
391,0.8534887433052063,0.4879456
392,0.8541317582130432,0.4873432
393,0.8547518253326416,0.48673972
394,0.8553568720817566,0.4861534
395,0.8559874296188354,0.48553672
396,0.8565875291824341,0.48494974
397,0.8571513295173645,0.48435894
398,0.8577463030815125,0.48375952
399,0.8583681583404541,0.48317075
400,0.8589691519737244,0.4825667
401,0.8595913052558899,0.48198533
402,0.8602273464202881,0.48138225
403,0.8608546257019043,0.48078334
404,0.8614566922187805,0.4802118
405,0.8620955348014832,0.47962856
406,0.8627468347549438,0.479047
407,0.8633856177330017,0.4784687
408,0.8640048503875732,0.47790265
409,0.8646199107170105,0.47734156
410,0.865220308303833,0.47677737
411,0.8658357858657837,0.47619504
412,0.8664494752883911,0.4756476
413,0.8670466542243958,0.47509488
414,0.8676402568817139,0.47454408
415,0.8682130575180054,0.4739806
416,0.8687989711761475,0.4734104
417,0.869384765625,0.47286093
418,0.8699826002120972,0.47230786
419,0.8705800175666809,0.47175178
420,0.8711831569671631,0.4711934
421,0.8717961311340332,0.47064713
422,0.8723932504653931,0.47010598
423,0.872970700263977,0.46956456
424,0.8735695481300354,0.46901107
425,0.874163031578064,0.46847796
426,0.8747645020484924,0.46794352
427,0.8753423690795898,0.46740037
428,0.8759205341339111,0.46685076
429,0.8765114545822144,0.46633586
430,0.8771011829376221,0.4658143
431,0.8776788115501404,0.46529213
432,0.8782641887664795,0.46478495
433,0.8788145184516907,0.46427572
434,0.8793598413467407,0.46375456
435,0.8798829317092896,0.4632283
436,0.8804222345352173,0.46269292
437,0.880961537361145,0.46214986
438,0.8814992904663086,0.4616219
439,0.8820773363113403,0.46110564
440,0.8826665878295898,0.4605848
441,0.8832201957702637,0.46005598
442,0.8837504386901855,0.45955047
443,0.8843047618865967,0.45903927
444,0.8848493099212646,0.45852596
445,0.8854197263717651,0.4580163
446,0.885967493057251,0.45751786
447,0.886471688747406,0.45701638
448,0.887010931968689,0.4565224
449,0.8875707387924194,0.45602125
450,0.8881127834320068,0.4555228
451,0.888637363910675,0.45500782
452,0.8891757130622864,0.45450923
453,0.8897174000740051,0.45403123
454,0.8902605175971985,0.45353788
455,0.8908354043960571,0.4530471
456,0.8913906812667847,0.45255286
457,0.8919258117675781,0.45207578
458,0.8924596309661865,0.4515975
459,0.8930172920227051,0.4511171
460,0.8935480117797852,0.45063028
461,0.8940843939781189,0.4501423
462,0.8946146368980408,0.44965664
463,0.8951249122619629,0.44916826
464,0.8956395387649536,0.4486927
465,0.8961426019668579,0.4482093
466,0.8966288566589355,0.44774377
467,0.8971412181854248,0.44725907
468,0.8976641297340393,0.44678867
469,0.8982019424438477,0.44632447
470,0.898715615272522,0.44588095
471,0.8992093801498413,0.44543236
472,0.8997289538383484,0.44496566
473,0.9002523422241211,0.44450703
474,0.9007584452629089,0.4440477
475,0.9012714624404907,0.44358203
476,0.9017762541770935,0.44312924
477,0.9022897481918335,0.44267592
478,0.9028031229972839,0.44221127
479,0.9033055305480957,0.44175732
480,0.9038060307502747,0.44130856
481,0.9042952060699463,0.4408624
482,0.9048062562942505,0.44041225
483,0.9053117632865906,0.43997267
484,0.905828058719635,0.43953556
485,0.9063355922698975,0.4390857
486,0.9068379998207092,0.4386341
487,0.9073230028152466,0.43819776
488,0.9078027009963989,0.43776184
489,0.9082891941070557,0.43732285
490,0.9087792634963989,0.43688053
491,0.90926194190979,0.43643633
492,0.909720778465271,0.43602082
493,0.9102126359939575,0.43559992
494,0.9107075929641724,0.43516353
495,0.9111725091934204,0.43473837
496,0.9116445183753967,0.4343168
497,0.9121134281158447,0.4339025
498,0.9126240015029907,0.43348444
499,0.9131289720535278,0.43306953
500,0.913625955581665,0.43263504
501,0.9141294956207275,0.43221477
502,0.914607048034668,0.4317859
503,0.9150756597518921,0.43136916
504,0.9155589938163757,0.4309524
505,0.9160691499710083,0.43051988
506,0.9165345430374146,0.43011335
507,0.9169716835021973,0.42969367
508,0.9174228310585022,0.4292974
509,0.9178488254547119,0.42889202
510,0.9182884693145752,0.42848268
511,0.9187660217285156,0.42808998
512,0.9192426204681396,0.4276962
513,0.9197037816047668,0.4272797
514,0.9201751947402954,0.426879
515,0.9206624031066895,0.4264758
516,0.9211163520812988,0.42606053
517,0.9215736389160156,0.42564175
518,0.9220587015151978,0.42523775
519,0.9225262403488159,0.42484936
520,0.9229993224143982,0.42444924
521,0.9234737753868103,0.42406133
522,0.92391037940979,0.42366436
523,0.9243266582489014,0.42326614
524,0.9247713685035706,0.42286852
525,0.92524254322052,0.42248288
526,0.9256898164749146,0.4220886
527,0.926142692565918,0.42170623
528,0.9265830516815186,0.42130995
529,0.9270128011703491,0.42093062
530,0.9274299740791321,0.42055503
531,0.9278602600097656,0.42016685
532,0.9283162355422974,0.41977644
533,0.9287451505661011,0.41938525
534,0.9292069673538208,0.41900277
535,0.9296673536300659,0.41862556
536,0.9301131963729858,0.41825423
537,0.9305698871612549,0.41788876
538,0.9310091733932495,0.41752335
539,0.9314348697662354,0.41714177
540,0.9318547248840332,0.41676414
541,0.9322609901428223,0.41638583
542,0.9326717853546143,0.41602087
543,0.9331210851669312,0.41565394
544,0.9335297346115112,0.41528413
545,0.9339567422866821,0.4149189
546,0.9343974590301514,0.4145504
547,0.9347941875457764,0.41417304
548,0.9352322220802307,0.4138014
549,0.9356656074523926,0.41343635
550,0.9360952973365784,0.41306803
551,0.9365212917327881,0.41272166
552,0.9369609355926514,0.41235843
553,0.9373847246170044,0.41199782
554,0.93779057264328,0.41163895
555,0.9382015466690063,0.41128257
556,0.9386008977890015,0.41093013
557,0.9390129446983337,0.41056842
558,0.9394142031669617,0.41022423
559,0.939805269241333,0.4098736
560,0.9402176141738892,0.40952963
561,0.9406315684318542,0.40917814
562,0.9410489201545715,0.40883133
563,0.9414618015289307,0.40849647
564,0.9418710470199585,0.40815267
565,0.9422788619995117,0.4078053
566,0.9426798820495605,0.40745378
567,0.9431182146072388,0.40710536
568,0.9435293674468994,0.406756
569,0.9439310431480408,0.40640262
570,0.9443473815917969,0.4060547
571,0.9447546005249023,0.40570575
572,0.9451549053192139,0.40536076
573,0.9455662369728088,0.4050196
574,0.9459660053253174,0.40467283
575,0.946365237236023,0.40433872
576,0.9467526078224182,0.40399805
577,0.947098433971405,0.40366188
578,0.9474550485610962,0.4033146
579,0.9478356242179871,0.40298107
580,0.9482287168502808,0.4026426
581,0.9486179351806641,0.40231186
582,0.9490061402320862,0.401977
583,0.9493773579597473,0.40164962
584,0.9497599601745605,0.40131667
585,0.950118899345398,0.4009875
586,0.9504958391189575,0.40066177
587,0.9508829116821289,0.400337
588,0.9512860178947449,0.40000167
589,0.951682448387146,0.39966458
590,0.9520612955093384,0.3993457
591,0.9524374604225159,0.39901346
592,0.9528127908706665,0.39868778
593,0.9531787633895874,0.39836067
594,0.9535336494445801,0.3980483
595,0.9539116621017456,0.39774477
596,0.9542942643165588,0.39743924
597,0.9546716213226318,0.39712566
598,0.9550155401229858,0.39681357
599,0.9553965330123901,0.39649066
600,0.9557746052742004,0.3961846
601,0.9561523199081421,0.39588466
602,0.9564893245697021,0.3955674
603,0.9568541646003723,0.3952518
604,0.9572218656539917,0.39493188
605,0.9575986862182617,0.3946191
606,0.9579704999923706,0.39430985
607,0.9583340883255005,0.39399883
608,0.9587293863296509,0.39368543
609,0.9591099619865417,0.39336976
610,0.9594911336898804,0.3930769
611,0.9598370790481567,0.39278215
612,0.9601969718933105,0.39248925
613,0.9605709314346313,0.3921859
614,0.9609438180923462,0.3918772
615,0.9613090753555298,0.39156714
616,0.9616620540618896,0.39126858
617,0.9620167016983032,0.39096975
618,0.9623679518699646,0.39067352
619,0.9627301692962646,0.39038193
620,0.9631044864654541,0.39007887
621,0.96346116065979,0.38978282
622,0.9638124704360962,0.3894937
623,0.9641910791397095,0.38920462
624,0.9645587801933289,0.38891348
625,0.9649002552032471,0.38862032
626,0.965241551399231,0.3883218
627,0.9656052589416504,0.38802558
628,0.965977132320404,0.38773605
629,0.9663384556770325,0.38745385
630,0.9666975140571594,0.38716766
631,0.9670358300209045,0.38687834
632,0.9673862457275391,0.38659686
633,0.9677395820617676,0.38631058
634,0.9680842161178589,0.3860148
635,0.9684198498725891,0.38572738
636,0.9687589406967163,0.38544396
637,0.9691110849380493,0.38516706
638,0.9694888591766357,0.38488033
639,0.9698482751846313,0.3846066
640,0.9701995849609375,0.38431233
641,0.9705427885055542,0.38403326
642,0.9708853960037231,0.38373947
643,0.9712206721305847,0.38346192
644,0.9715644121170044,0.3831785
645,0.971912145614624,0.3829042
646,0.9722458124160767,0.38262114
647,0.972607433795929,0.38234735
648,0.9729716777801514,0.38207382
649,0.973326563835144,0.38179734
650,0.9736554622650146,0.38153437
651,0.9739786386489868,0.38126934
652,0.9742984771728516,0.3809961
653,0.9746221303939819,0.380722
654,0.9749717712402344,0.38044685
655,0.9753009080886841,0.38017723
656,0.9756040573120117,0.37990883
657,0.9759083986282349,0.3796382
658,0.9762375354766846,0.3793628
659,0.976593554019928,0.3790958
660,0.9769165515899658,0.37882313
661,0.9772291779518127,0.378556
662,0.9775587320327759,0.37829372
663,0.9779032468795776,0.37803602
664,0.9782392978668213,0.3777604
665,0.9785881042480469,0.3775041
666,0.9789149761199951,0.37723747
667,0.9792220592498779,0.37697443
668,0.979544997215271,0.37672082
669,0.9798833131790161,0.3764578
670,0.9802281260490417,0.37620136
671,0.9805567264556885,0.37594062
672,0.9808750748634338,0.3756835
673,0.9811811447143555,0.37542084
674,0.9814814925193787,0.37515682
675,0.9817683100700378,0.37489715
676,0.9820965528488159,0.37464267
677,0.982430100440979,0.37438592
678,0.9827423095703125,0.37413138
679,0.9830416440963745,0.3738782
680,0.9833433032035828,0.37362802
681,0.9836536645889282,0.3733645
682,0.9839639663696289,0.37311548
683,0.9842626452445984,0.37285626
684,0.984554648399353,0.37260878
685,0.9848676919937134,0.37236083
686,0.9851997494697571,0.37211245
687,0.9854881763458252,0.37185782
688,0.9857790470123291,0.37161136
689,0.986090362071991,0.37136224
690,0.9864004850387573,0.37111378
691,0.9866822957992554,0.37087426
692,0.9869675636291504,0.37062532
693,0.9872724413871765,0.3703761
694,0.9875892400741577,0.37013358
695,0.9878895282745361,0.36987877
696,0.9881798028945923,0.36962605
697,0.9884936809539795,0.36937767
698,0.9888068437576294,0.36913255
699,0.9891133308410645,0.3688933
700,0.9894142150878906,0.3686529
701,0.989713191986084,0.36841452
702,0.9900170564651489,0.36818218
703,0.9903189539909363,0.36794323
704,0.9906217455863953,0.36769286
705,0.9909055233001709,0.3674596
706,0.9912101030349731,0.36721933
707,0.9915043115615845,0.36698517
708,0.9917927980422974,0.36675462
709,0.9921082258224487,0.36652154
710,0.9924130439758301,0.36628088
711,0.9926995038986206,0.36604285
712,0.9929989576339722,0.36581028
713,0.993297815322876,0.36558497
714,0.9935628771781921,0.36535543
715,0.9938340187072754,0.3651345
716,0.9941279888153076,0.36490142
717,0.9944161772727966,0.3646771
718,0.9947084188461304,0.36444473
719,0.9950060844421387,0.36420766
720,0.9952937364578247,0.36398607
721,0.9955844879150391,0.3637513
722,0.9958937168121338,0.363528
723,0.99619460105896,0.36331472
724,0.9964841604232788,0.36307573
725,0.996793270111084,0.3628432
726,0.9970836639404297,0.3626144
727,0.9973704218864441,0.3623962
728,0.9976595640182495,0.3621724
729,0.9979555606842041,0.36195204
730,0.9982321262359619,0.36172485
731,0.9984939098358154,0.3615073
732,0.9987791776657104,0.36128193
733,0.9990561008453369,0.3610629
734,0.9993245601654053,0.36084718
735,0.9995939135551453,0.36062536
736,0.999887228012085,0.3604003
737,1.0001609325408936,0.3601792
738,1.0004289150238037,0.35995346
739,1.0007010698318481,0.35972705
740,1.0009686946868896,0.3595117
741,1.001251459121704,0.35929596
742,1.0015325546264648,0.3590771
743,1.0017969608306885,0.358859
744,1.0020551681518555,0.35863858
745,1.0023291110992432,0.3584294
746,1.0025842189788818,0.3582121
747,1.0028514862060547,0.35800147
748,1.0031243562698364,0.35778606
749,1.003373146057129,0.3575772
750,1.0036534070968628,0.3573641
751,1.003920078277588,0.35714966
752,1.0041838884353638,0.35693052
753,1.004455804824829,0.35672143
754,1.0047260522842407,0.3565087
755,1.0049978494644165,0.35630167
756,1.005248785018921,0.35608548
757,1.005502700805664,0.35588503
758,1.0057597160339355,0.35566756
759,1.0060157775878906,0.35545474
760,1.006262183189392,0.3552384
761,1.0065147876739502,0.3550297
762,1.0067660808563232,0.35482225
763,1.007027506828308,0.35462362
764,1.007272720336914,0.35441563
765,1.0075139999389648,0.35420164
766,1.0077705383300781,0.35398865
767,1.0080394744873047,0.35378504
768,1.0083043575286865,0.35357642
769,1.008570909500122,0.35337335
770,1.0088329315185547,0.35316253
771,1.009077787399292,0.35295606
772,1.0093348026275635,0.35275
773,1.0095975399017334,0.35255194
774,1.009857177734375,0.35234997
775,1.0101133584976196,0.35214862
776,1.010380506515503,0.35194844
777,1.0106468200683594,0.3517454
778,1.0109119415283203,0.35154808
779,1.0111806392669678,0.35134834
780,1.011465072631836,0.35115016
781,1.0117284059524536,0.3509567
782,1.0119926929473877,0.35075727
783,1.0122697353363037,0.35055935
784,1.0125293731689453,0.350361
785,1.0127692222595215,0.3501671
786,1.013013243675232,0.34996933
787,1.013247013092041,0.34977987
788,1.0134680271148682,0.3495858
789,1.0137202739715576,0.3493913
790,1.0139650106430054,0.3492006
791,1.0142052173614502,0.34900388
792,1.0144405364990234,0.348815
793,1.0146808624267578,0.34862673
794,1.014920949935913,0.34843856
795,1.015155553817749,0.3482413
796,1.0154109001159668,0.34804687
797,1.01566743850708,0.3478521
798,1.0158987045288086,0.3476548
799,1.0161302089691162,0.34746677
800,1.016366720199585,0.3472734
801,1.0166014432907104,0.34708133
802,1.0168503522872925,0.34689766
803,1.0170849561691284,0.34671584
804,1.0173120498657227,0.3465322
805,1.0175502300262451,0.34634158
806,1.017783522605896,0.34615758
807,1.018019437789917,0.34596992
808,1.0182559490203857,0.3457797
809,1.0184906721115112,0.34559885
810,1.0187301635742188,0.34540898
811,1.0189754962921143,0.34522715
812,1.0192126035690308,0.3450428
813,1.0194549560546875,0.3448559
814,1.0196958780288696,0.3446701
815,1.0199373960494995,0.34448373
816,1.0201841592788696,0.34429172
817,1.0204331874847412,0.34410238
818,1.0206643342971802,0.34391725
819,1.0208885669708252,0.34373248
820,1.0211129188537598,0.34355733
821,1.0213453769683838,0.34337464
822,1.0215802192687988,0.34319252
823,1.021810531616211,0.34300745
824,1.0220372676849365,0.3428262
825,1.0222573280334473,0.34265056
826,1.0224623680114746,0.34246856
827,1.0226844549179077,0.3422873
828,1.022925853729248,0.3421029
829,1.0231428146362305,0.34191453
